date,time,time_bucket,trade_type,direction,realized_pl,contracts,bars_held,day_type,mode
2025-02-14,10:19:00,10:00-10:30,EXIT_FLAT,long,-142.0,0,14,TREND,
2025-02-14,10:26:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-02-14,10:30:00,10:30-11:00,SESSION_EXIT,short,0.0,0,4,TREND,
2025-02-17,10:13:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-02-17,10:30:00,10:30-11:00,SESSION_EXIT,short,6.0,0,17,TREND,
2025-02-18,09:59:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-02-18,10:28:00,10:00-10:30,EXIT_FLAT,short,-122.0,0,29,TREND,
2025-02-18,10:51:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2025-02-18,10:52:00,10:30-11:00,SESSION_EXIT,long,30.0,0,1,TREND,
2025-02-19,10:07:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-02-19,10:30:00,10:30-11:00,SESSION_EXIT,long,-40.0,0,23,TREND,
2025-02-20,09:58:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-02-20,10:00:00,10:00-10:30,PARTIAL_TP,short,96.0,1,2,TREND,
2025-02-20,10:22:00,10:00-10:30,CHOP_TP,short,88.0,0,24,CHOP,
2025-02-20,10:36:00,10:30-11:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-02-20,10:37:00,10:30-11:00,SESSION_EXIT,short,36.0,0,1,TREND,
2025-02-21,09:46:00,09:30-10:00,CHOP_SELL,short,0.0,2,0,CHOP,
2025-02-21,09:49:00,09:30-10:00,PARTIAL_TP,short,72.0,1,3,TREND,
2025-02-21,10:35:00,10:30-11:00,SESSION_EXIT,short,86.0,0,49,CHOP,
2025-02-24,09:43:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-02-24,09:57:00,09:30-10:00,PARTIAL_TP,short,54.0,1,14,TREND,
2025-02-24,10:30:00,10:30-11:00,SESSION_EXIT,short,22.0,0,47,TREND,
2025-02-25,09:53:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-02-25,10:00:00,10:00-10:30,PARTIAL_TP,short,67.0,1,7,TREND,
2025-02-25,10:43:00,10:30-11:00,SESSION_EXIT,short,50.0,0,50,TREND,
2025-02-26,09:49:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-02-26,10:09:00,10:00-10:30,PARTIAL_TP,long,64.0,1,20,TREND,
2025-02-26,11:23:00,11:00-11:30,SESSION_EXIT,long,84.0,0,94,CHOP,
2025-02-27,09:46:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-02-27,09:50:00,09:30-10:00,EXIT_FLAT,long,-122.0,0,4,TREND,
2025-02-27,10:14:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-02-27,10:19:00,10:00-10:30,PARTIAL_TP,long,65.0,1,5,TREND,
2025-02-27,10:23:00,10:00-10:30,SPIKE_EXIT,long,203.0,0,9,TREND,
2025-02-27,14:32:00,14:30-15:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-02-27,14:33:00,14:30-15:00,SESSION_EXIT,short,38.0,0,1,TREND,
2025-02-28,09:52:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-02-28,10:00:00,10:00-10:30,PARTIAL_TP,long,84.0,1,8,TREND,
2025-02-28,10:43:00,10:30-11:00,SESSION_EXIT,long,45.0,0,51,TREND,
2025-03-03,09:57:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-03-03,10:00:00,10:00-10:30,PARTIAL_TP,short,86.0,1,3,TREND,
2025-03-03,10:30:00,10:30-11:00,SESSION_EXIT,short,24.0,0,33,TREND,
2025-03-04,09:43:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-03-04,09:52:00,09:30-10:00,PARTIAL_TP,short,66.0,1,9,TREND,
2025-03-04,12:03:00,12:00-12:30,SESSION_EXIT,short,201.0,0,140,CHOP,
2025-03-05,11:11:00,11:00-11:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-03-05,11:12:00,11:00-11:30,SESSION_EXIT,short,-6.0,0,1,TREND,
2025-03-06,09:43:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-03-06,09:49:00,09:30-10:00,EXIT_FLAT,short,-134.0,0,6,TREND,
2025-03-06,10:05:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-03-06,10:08:00,10:00-10:30,PARTIAL_TP,long,56.0,1,3,TREND,
2025-03-06,10:29:00,10:00-10:30,CHOP_TP,long,149.0,0,24,CHOP,
2025-03-06,10:33:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2025-03-06,10:34:00,10:30-11:00,SESSION_EXIT,long,0.0,0,1,TREND,
2025-03-07,09:43:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-03-07,09:47:00,09:30-10:00,PARTIAL_TP,long,84.0,1,4,TREND,
2025-03-07,10:17:00,10:00-10:30,EXIT_FLAT,long,-60.0,0,34,TREND,
2025-03-07,10:37:00,10:30-11:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-03-07,10:38:00,10:30-11:00,SESSION_EXIT,short,2.0,0,1,TREND,
2025-03-10,09:51:00,09:30-10:00,CHOP_BUY,long,0.0,2,0,CHOP,
2025-03-10,09:55:00,09:30-10:00,PARTIAL_TP,long,52.0,1,4,TREND,
2025-03-10,10:30:00,10:30-11:00,SESSION_EXIT,long,-9.0,0,39,TREND,
2025-03-11,10:00:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-03-11,10:02:00,10:00-10:30,EXIT_FLAT,long,-346.0,0,2,TREND,
2025-03-11,10:03:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-03-11,10:06:00,10:00-10:30,EXIT_FLAT,short,-122.0,0,3,TREND,
2025-03-11,10:17:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-03-11,10:20:00,10:00-10:30,EXIT_FLAT,short,-138.0,0,3,TREND,
2025-03-11,10:27:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-03-11,10:30:00,10:30-11:00,SESSION_EXIT,short,-44.0,0,3,TREND,
2025-03-12,09:42:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-03-12,09:43:00,09:30-10:00,PARTIAL_TP,short,50.0,1,1,TREND,
2025-03-12,11:58:00,11:30-12:00,SESSION_EXIT,short,147.0,0,136,CHOP,
2025-03-13,09:50:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-03-13,10:05:00,10:00-10:30,EXIT_FLAT,short,-134.0,0,15,TREND,
2025-03-13,10:14:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-03-13,10:28:00,10:00-10:30,EXIT_FLAT,long,-142.0,0,14,TREND,
2025-03-13,11:08:00,11:00-11:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-03-13,11:09:00,11:00-11:30,SESSION_EXIT,short,14.0,0,1,TREND,
2025-03-14,09:49:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-03-14,10:00:00,10:00-10:30,EXIT_FLAT,long,-268.0,0,11,TREND,
2025-03-14,10:52:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2025-03-14,10:53:00,10:30-11:00,SESSION_EXIT,long,-40.0,0,1,TREND,
2025-03-17,13:12:00,13:00-13:30,TREND_LONG,long,0.0,2,0,TREND,
2025-03-17,13:13:00,13:00-13:30,SESSION_EXIT,long,0.0,0,1,TREND,
2025-03-18,10:00:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-03-18,10:26:00,10:00-10:30,EXIT_FLAT,short,-124.0,0,26,TREND,
2025-03-18,10:37:00,10:30-11:00,CHOP_BUY,long,0.0,2,0,CHOP,
2025-03-18,10:38:00,10:30-11:00,SESSION_EXIT,long,-6.0,0,1,TREND,
2025-03-19,09:47:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-03-19,10:30:00,10:30-11:00,SESSION_EXIT,long,50.0,0,43,TREND,
2025-03-20,09:42:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-03-20,09:51:00,09:30-10:00,PARTIAL_TP,long,51.0,1,9,TREND,
2025-03-20,12:04:00,12:00-12:30,SESSION_EXIT,long,347.0,0,142,CHOP,
2025-03-24,09:57:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-03-24,10:30:00,10:30-11:00,SESSION_EXIT,long,12.0,0,33,TREND,
2025-03-25,09:49:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-03-25,10:30:00,10:30-11:00,SESSION_EXIT,short,-132.0,0,41,TREND,
2025-03-26,11:25:00,11:00-11:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-03-26,11:26:00,11:00-11:30,SESSION_EXIT,short,-6.0,0,1,TREND,
2025-03-27,09:56:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-03-27,10:14:00,10:00-10:30,PARTIAL_TP,long,60.0,1,18,TREND,
2025-03-27,11:28:00,11:00-11:30,SESSION_EXIT,long,50.0,0,92,TREND,
2025-03-28,09:43:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-03-28,09:52:00,09:30-10:00,PARTIAL_TP,short,55.0,1,9,TREND,
2025-03-28,11:08:00,11:00-11:30,SESSION_EXIT,short,386.0,0,85,CHOP,
2025-03-31,09:55:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-03-31,10:01:00,10:00-10:30,PARTIAL_TP,long,64.0,1,6,TREND,
2025-03-31,10:30:00,10:30-11:00,SESSION_EXIT,long,43.0,0,35,TREND,
2025-04-01,09:42:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-04-01,09:47:00,09:30-10:00,EXIT_FLAT,short,-140.0,0,5,TREND,
2025-04-01,10:04:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-04-01,10:08:00,10:00-10:30,PARTIAL_TP,short,53.0,1,4,TREND,
2025-04-01,10:30:00,10:30-11:00,SESSION_EXIT,short,34.0,0,26,TREND,
2025-04-02,10:01:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-04-02,10:17:00,10:00-10:30,PARTIAL_TP,long,53.0,1,16,TREND,
2025-04-02,11:37:00,11:30-12:00,SESSION_EXIT,long,264.0,0,96,CHOP,
2025-04-03,09:46:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-04-03,09:53:00,09:30-10:00,PARTIAL_TP,short,63.0,1,7,TREND,
2025-04-03,11:36:00,11:30-12:00,SESSION_EXIT,short,177.0,0,110,CHOP,
2025-04-04,09:59:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-04-04,10:01:00,10:00-10:30,EXIT_FLAT,long,-166.0,0,2,TREND,
2025-04-04,10:15:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-04-04,10:28:00,10:00-10:30,PARTIAL_TP,short,56.0,1,13,TREND,
2025-04-04,10:30:00,10:30-11:00,SESSION_EXIT,short,40.0,0,15,TREND,
2025-04-07,09:42:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-04-07,09:44:00,09:30-10:00,EXIT_FLAT,short,-186.0,0,2,TREND,
2025-04-07,09:56:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-04-07,09:58:00,09:30-10:00,PARTIAL_TP,long,121.0,1,2,TREND,
2025-04-07,10:38:00,10:30-11:00,SESSION_EXIT,long,50.0,0,42,TREND,
2025-04-08,10:00:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-04-08,10:03:00,10:00-10:30,PARTIAL_TP,long,56.0,1,3,TREND,
2025-04-08,10:30:00,10:30-11:00,SESSION_EXIT,long,1.0,0,30,TREND,
2025-04-09,09:56:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-04-09,09:59:00,09:30-10:00,EXIT_FLAT,long,-158.0,0,3,TREND,
2025-04-09,10:00:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-04-09,10:05:00,10:00-10:30,EXIT_FLAT,long,-192.0,0,5,TREND,
2025-04-09,12:57:00,12:30-13:00,TREND_LONG,long,0.0,2,0,TREND,
2025-04-09,12:58:00,12:30-13:00,SESSION_EXIT,long,-110.0,0,1,TREND,
2025-04-10,10:01:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-04-10,10:02:00,10:00-10:30,EXIT_FLAT,short,-140.0,0,1,TREND,
2025-04-10,10:11:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-04-10,10:15:00,10:00-10:30,EXIT_FLAT,short,-160.0,0,4,TREND,
2025-04-10,10:30:00,10:30-11:00,CHOP_BUY,long,0.0,2,0,CHOP,
2025-04-10,10:31:00,10:30-11:00,PARTIAL_TP,long,96.0,1,1,TREND,
2025-04-10,10:43:00,10:30-11:00,SESSION_EXIT,long,39.0,0,13,TREND,
2025-04-11,09:45:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-04-11,09:46:00,09:30-10:00,PARTIAL_TP,long,67.0,1,1,TREND,
2025-04-11,10:00:00,10:00-10:30,EXIT_FLAT,long,-68.0,0,15,TREND,
2025-04-11,10:30:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2025-04-11,10:31:00,10:30-11:00,SESSION_EXIT,long,66.0,0,1,TREND,
2025-04-14,09:43:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-04-14,09:44:00,09:30-10:00,EXIT_FLAT,short,-166.0,0,1,TREND,
2025-04-14,10:52:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2025-04-14,10:53:00,10:30-11:00,SESSION_EXIT,long,-18.0,0,1,TREND,
2025-04-15,09:51:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-04-15,09:57:00,09:30-10:00,EXIT_FLAT,long,-120.0,0,6,TREND,
2025-04-15,10:11:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-04-15,10:14:00,10:00-10:30,EXIT_FLAT,long,-176.0,0,3,TREND,
2025-04-15,13:22:00,13:00-13:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-04-15,13:23:00,13:00-13:30,SESSION_EXIT,short,34.0,0,1,TREND,
2025-04-16,09:46:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-04-16,09:53:00,09:30-10:00,PARTIAL_TP,short,59.0,1,7,TREND,
2025-04-16,10:30:00,10:30-11:00,SESSION_EXIT,short,-15.0,0,44,TREND,
2025-04-17,09:55:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-04-17,10:09:00,10:00-10:30,EXIT_FLAT,long,-134.0,0,14,TREND,
2025-04-17,10:18:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-04-17,10:29:00,10:00-10:30,PARTIAL_TP,short,56.0,1,11,TREND,
2025-04-17,10:32:00,10:30-11:00,SESSION_EXIT,short,50.0,0,14,TREND,
2025-04-21,09:46:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-04-21,09:57:00,09:30-10:00,PARTIAL_TP,short,69.0,1,11,TREND,
2025-04-21,10:28:00,10:00-10:30,CHOP_TP,short,228.0,0,42,CHOP,
2025-04-21,10:32:00,10:30-11:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-04-21,10:33:00,10:30-11:00,SESSION_EXIT,short,-8.0,0,1,TREND,
2025-04-22,10:06:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-04-22,10:21:00,10:00-10:30,PARTIAL_TP,long,52.0,1,15,TREND,
2025-04-22,10:30:00,10:30-11:00,SESSION_EXIT,long,19.0,0,24,TREND,
2025-04-23,11:28:00,11:00-11:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-04-23,11:29:00,11:00-11:30,SESSION_EXIT,short,-94.0,0,1,TREND,
2025-04-24,09:51:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-04-24,09:58:00,09:30-10:00,PARTIAL_TP,long,54.0,1,7,TREND,
2025-04-24,12:06:00,12:00-12:30,SESSION_EXIT,long,293.0,0,135,CHOP,
2025-04-25,09:46:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-04-25,09:52:00,09:30-10:00,PARTIAL_TP,short,56.0,1,6,TREND,
2025-04-25,11:06:00,11:00-11:30,SESSION_EXIT,short,49.0,0,80,TREND,
2025-04-28,10:00:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-04-28,10:04:00,10:00-10:30,EXIT_FLAT,short,-148.0,0,4,TREND,
2025-04-28,10:52:00,10:30-11:00,CHOP_SELL,short,0.0,2,0,CHOP,
2025-04-28,10:53:00,10:30-11:00,SESSION_EXIT,short,62.0,0,1,TREND,
2025-04-29,09:50:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-04-29,09:59:00,09:30-10:00,EXIT_FLAT,long,-126.0,0,9,TREND,
2025-04-29,10:06:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-04-29,10:11:00,10:00-10:30,EXIT_FLAT,long,-152.0,0,5,TREND,
2025-04-29,10:27:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-04-29,10:30:00,10:30-11:00,SESSION_EXIT,short,-44.0,0,3,TREND,
2025-04-30,09:53:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-04-30,09:56:00,09:30-10:00,PARTIAL_TP,short,57.0,1,3,TREND,
2025-04-30,10:10:00,10:00-10:30,EXIT_FLAT,short,-60.0,0,17,TREND,
2025-04-30,11:12:00,11:00-11:30,TREND_LONG,long,0.0,2,0,TREND,
2025-04-30,11:13:00,11:00-11:30,SESSION_EXIT,long,24.0,0,1,TREND,
2025-05-01,09:51:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-05-01,09:58:00,09:30-10:00,EXIT_FLAT,long,-162.0,0,7,TREND,
2025-05-01,10:06:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-05-01,10:10:00,10:00-10:30,PARTIAL_TP,short,58.0,1,4,TREND,
2025-05-01,10:23:00,10:00-10:30,EXIT_FLAT,short,-61.0,0,17,TREND,
2025-05-01,10:55:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2025-05-01,10:56:00,10:30-11:00,SESSION_EXIT,long,12.0,0,1,TREND,
2025-05-02,09:47:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-05-02,09:51:00,09:30-10:00,PARTIAL_TP,short,74.0,1,4,TREND,
2025-05-02,10:16:00,10:00-10:30,EXIT_FLAT,short,-73.0,0,29,TREND,
2025-05-02,10:22:00,10:00-10:30,CHOP_BUY,long,0.0,2,0,CHOP,
2025-05-02,10:26:00,10:00-10:30,PARTIAL_TP,long,66.0,1,4,TREND,
2025-05-02,10:31:00,10:30-11:00,SESSION_EXIT,long,28.0,0,9,TREND,
2025-05-05,09:57:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-05-05,10:01:00,10:00-10:30,PARTIAL_TP,long,75.0,1,4,TREND,
2025-05-05,10:28:00,10:00-10:30,CHOP_TP,long,58.0,0,31,CHOP,
2025-05-05,10:37:00,10:30-11:00,CHOP_SELL,short,0.0,2,0,CHOP,
2025-05-05,10:38:00,10:30-11:00,SESSION_EXIT,short,-38.0,0,1,TREND,
2025-05-06,09:49:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-05-06,10:04:00,10:00-10:30,EXIT_FLAT,short,-126.0,0,15,TREND,
2025-05-06,10:12:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-05-06,10:19:00,10:00-10:30,PARTIAL_TP,long,56.0,1,7,TREND,
2025-05-06,11:44:00,11:30-12:00,SESSION_EXIT,long,48.0,0,92,TREND,
2025-05-07,09:44:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-05-07,09:49:00,09:30-10:00,EXIT_FLAT,long,-170.0,0,5,TREND,
2025-05-07,09:56:00,09:30-10:00,CHOP_BUY,long,0.0,2,0,CHOP,
2025-05-07,10:08:00,10:00-10:30,CHOP_TP,long,36.0,0,12,CHOP,
2025-05-07,10:54:00,10:30-11:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-05-07,10:55:00,10:30-11:00,SESSION_EXIT,short,12.0,0,1,TREND,
2025-05-08,09:45:00,09:30-10:00,CHOP_SELL,short,0.0,2,0,CHOP,
2025-05-08,09:49:00,09:30-10:00,PARTIAL_TP,short,55.0,1,4,TREND,
2025-05-08,10:30:00,10:30-11:00,SESSION_EXIT,short,-29.0,0,45,TREND,
2025-05-09,09:44:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-05-09,10:08:00,10:00-10:30,EXIT_FLAT,short,-152.0,0,24,TREND,
2025-05-09,10:20:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-05-09,10:26:00,10:00-10:30,PARTIAL_TP,short,57.0,1,6,TREND,
2025-05-09,11:21:00,11:00-11:30,SESSION_EXIT,short,128.0,0,61,CHOP,
2025-05-12,10:26:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-05-12,10:30:00,10:30-11:00,PARTIAL_TP,short,56.0,1,4,TREND,
2025-05-12,10:32:00,10:30-11:00,SESSION_EXIT,short,37.0,0,6,TREND,
2025-05-13,10:13:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-05-13,10:17:00,10:00-10:30,PARTIAL_TP,long,66.0,1,4,TREND,
2025-05-13,10:30:00,10:30-11:00,SESSION_EXIT,long,-19.0,0,17,TREND,
2025-05-14,09:47:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-05-14,10:08:00,10:00-10:30,EXIT_FLAT,short,-122.0,0,21,TREND,
2025-05-14,10:30:00,10:30-11:00,CHOP_SELL,short,0.0,2,0,CHOP,
2025-05-14,10:31:00,10:30-11:00,SESSION_EXIT,short,-18.0,0,1,TREND,
2025-05-15,10:01:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-05-15,10:13:00,10:00-10:30,EXIT_FLAT,long,-122.0,0,12,TREND,
2025-05-15,10:59:00,10:30-11:00,TREND_LONG,long,0.0,2,0,TREND,
2025-05-15,11:00:00,11:00-11:30,SESSION_EXIT,long,14.0,0,1,TREND,
2025-05-16,09:59:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-05-16,10:30:00,10:30-11:00,SESSION_EXIT,long,-48.0,0,31,TREND,
2025-05-19,09:47:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-05-19,09:56:00,09:30-10:00,PARTIAL_TP,long,51.0,1,9,TREND,
2025-05-19,10:33:00,10:30-11:00,SESSION_EXIT,long,77.0,0,46,CHOP,
2025-05-20,09:43:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-05-20,10:05:00,10:00-10:30,EXIT_FLAT,short,-124.0,0,22,TREND,
2025-05-20,10:19:00,10:00-10:30,CHOP_BUY,long,0.0,2,0,CHOP,
2025-05-20,10:30:00,10:30-11:00,SESSION_EXIT,long,0.0,0,11,TREND,
2025-05-21,09:54:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-05-21,10:25:00,10:00-10:30,EXIT_FLAT,long,-122.0,0,31,TREND,
2025-05-21,10:33:00,10:30-11:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-05-21,10:34:00,10:30-11:00,SESSION_EXIT,short,2.0,0,1,TREND,
2025-05-22,09:53:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-05-22,10:24:00,10:00-10:30,EXIT_FLAT,long,-180.0,0,31,TREND,
2025-05-22,10:37:00,10:30-11:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-05-22,10:38:00,10:30-11:00,SESSION_EXIT,short,18.0,0,1,TREND,
2025-05-23,09:42:00,09:30-10:00,CHOP_SELL,short,0.0,2,0,CHOP,
2025-05-23,10:02:00,10:00-10:30,EXIT_FLAT,short,-128.0,0,20,TREND,
2025-05-23,10:04:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-05-23,10:19:00,10:00-10:30,EXIT_FLAT,long,-126.0,0,15,TREND,
2025-05-23,10:32:00,10:30-11:00,CHOP_SELL,short,0.0,2,0,CHOP,
2025-05-23,10:33:00,10:30-11:00,SESSION_EXIT,short,-38.0,0,1,TREND,
2025-05-26,09:42:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-05-26,10:03:00,10:00-10:30,EXIT_FLAT,long,-132.0,0,21,TREND,
2025-05-26,10:05:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-05-26,10:30:00,10:30-11:00,SESSION_EXIT,short,28.0,0,25,TREND,
2025-05-27,10:19:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-05-27,10:30:00,10:30-11:00,SESSION_EXIT,long,84.0,0,11,TREND,
2025-05-28,09:53:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-05-28,10:30:00,10:30-11:00,SESSION_EXIT,short,70.0,0,37,TREND,
2025-05-29,09:54:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-05-29,09:56:00,09:30-10:00,EXIT_FLAT,long,-158.0,0,2,TREND,
2025-05-29,10:07:00,10:00-10:30,TREND_SHORT,short,0.0,2,0,TREND,
2025-05-29,10:15:00,10:00-10:30,EXIT_FLAT,short,-154.0,0,8,TREND,
2025-05-29,11:33:00,11:30-12:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-05-29,11:34:00,11:30-12:00,SESSION_EXIT,short,-6.0,0,1,TREND,
2025-05-30,09:45:00,09:30-10:00,TREND_LONG,long,0.0,2,0,TREND,
2025-05-30,09:49:00,09:30-10:00,EXIT_FLAT,long,-130.0,0,4,TREND,
2025-05-30,10:01:00,10:00-10:30,TREND_LONG,long,0.0,2,0,TREND,
2025-05-30,10:12:00,10:00-10:30,PARTIAL_TP,long,63.0,1,11,TREND,
2025-05-30,10:26:00,10:00-10:30,CHOP_TP,long,39.0,0,25,CHOP,
2025-05-30,10:36:00,10:30-11:00,CHOP_BUY,long,0.0,2,0,CHOP,
2025-05-30,10:37:00,10:30-11:00,SESSION_EXIT,long,32.0,0,1,TREND,
2025-06-02,09:50:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-06-02,09:52:00,09:30-10:00,PARTIAL_TP,short,67.0,1,2,TREND,
2025-06-02,10:30:00,10:30-11:00,SESSION_EXIT,short,-17.0,0,40,TREND,
2025-06-03,09:58:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-06-03,10:26:00,10:00-10:30,EXIT_FLAT,short,-132.0,0,28,TREND,
2025-06-03,10:57:00,10:30-11:00,CHOP_BUY,long,0.0,2,0,CHOP,
2025-06-03,10:58:00,10:30-11:00,SESSION_EXIT,long,4.0,0,1,CHOP,
2025-06-04,15:40:00,15:30-16:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-06-04,15:41:00,15:30-16:00,SESSION_EXIT,short,-22.0,0,1,TREND,
2025-06-05,09:45:00,09:30-10:00,TREND_SHORT,short,0.0,2,0,TREND,
2025-06-05,09:56:00,09:30-10:00,PARTIAL_TP,short,59.0,1,11,TREND,
